,full_text,Label
2864,"""RT @ahokdijegal: Kita mgk bs mendukung dia dlm hal kejujuran dan niat baik utk melayani warga, tapi gantiin dia dlm hal pekerjaan""",0
2865,Nanti kalian di-goblok-in sama @ucu_agustin br tau! RT @ridzki_n: RT @krishnazaki: sono kalo mo occupy2an ke papua sono occupy freeport!!!,1
2866,Pak saya setuju kalo pak jadi gubenur karena kerja pak sangat bagus kerena kerja pak basuki tegas keluarga kami mendukung pak basuki,0
2867,"Kalo kafir harbi dlm perang boleh dibakar dg bom dll. Kalo Qishas sy blm paham "" @iboy_10: @AchyatAhmad @kangjupri @ulil Mksd saya dgn ...""",0
2868,"iya sih :D tapi melihat video di atas seolah2 tergambarkan dalam nurani ini yang melakukan tendangan itu layaknya NKRI yg perkasa, sedangkan yg terlempar itu Racun Khilafah yg harus dibumi hanguskan!",0
2869,"Red Monkey Red Monkey, udh to the point ajlah lu monyet merah gk laku kan d.jkt jd nyosor ke.mdo! Halaah payaah lo gk kreatif, ke papua sna.",1
2870,"Pernyataan Resmi Imam Besar FPI

Ketua Dewan Pembina GNPF MUI

Habib Rizieq Syihab



https://medium.com/@DPP_LPI/pernyataan-resmi-imam-besar-front-pembela-islam-ketua-dewan-pembina-gnpf-mui-habib-muhammad-rizieq-e591a58d0a83 …

https://soundcloud.com/dpp_fpi/pernyataan-habib-rizieq-syihab … (audio)

•pic.twitter.com/6ZGSATFkdB",0
2871,yaelah smoga aja Papua gk jd pisah dri Indonesia! gmn mereka gk marah SDA mereka diambilin banyak tanpa dapt keuntungan -_-,0
2872,"Lu dong""@meutiia: Alay papua haha""@Allyansyah: Yg bego sapa?""@meutiia: Si aly mah kl nglawak suka maksud,tp goblok kocak hahahahaha",0
2873,"""Jika lo bisa menceritakan kembali kalimat2 yg dilontarkan Anies di @MataNajwa dgn bahasa lo sendiri, lo luar biasa. #MataNajwaDebatJakarta""",2
2874,"Papua jg indonesia,biarkan mrk menuntut ilmu di pulau jawa,mrk manusia bukan monyet,mereka saudara kt. Being rasis is not indonesian people.",0
2875,"Mungkin maksudnya konteks nya ya Sobat?? Tapi meskipun Kathedral tdk pernah menghina, pernah jg di bom khan ya; kami kafir diajar mengasihi https://twitter.com/autoaway/status/786900073477083137 …",0
2876,"Mereka (PKS, FPI, FUI) cuma ngerti ""itu rumah ibadah kafir, jgn kasih izin, bakar dan usir mereka dari komplek kita"". Itu aja ulah PRAHARA.",0
2877,"@BNPTRI @CCICPolri @rudiantara_id @kemkominfo 

Seperti inilah para pendukung ISIS & Khilafah di Indonesia merekrut anggota baru sampai menciptakan pelaku aksi BOM Bunuh Diri. Yg sebelumnya Pelaku sudah dihipnotis disugesti utk melakukan aksi BOM Bunuh Diri tanpa disadari Pelaku. pic.twitter.com/jNirVRyrqi",0
2878,"mending di bandara,noh pak djarot nota bene muslim di teriakin kafir dan usir dr masjid oleh kaum kalian,mayat aja di musuhin.hukum karma bos itu namanya,",0
2879,"Ketika sy tanya, ""kenapa Khilafah harus dipertentangkan dgn Syariah? Ini ideologi mana lagi? Scr logika ga masuk."" Langsung sy di remove.",0
2880,Tol di atas laut sudah ada di bali..tapi ya goblok juga kalo mikir nya ada tol dari aceh sampe papua,1
2881,"""Jangankan mahasiswa yg disusupi ideologi komunis, ulama aspal yg menyusup kedalam ormas agama sekalipun, harus dibasmi. Kita harus awas, penyusup (komunis 98) yg justru mempropagandakan ganyang cina, beslah, bakar, sampai rakit bom (baca ""kuda troya komunis prev nisa cs)""
#alifhttps://twitter.com/BBCIndonesia/status/1023012582154817539 …",2
2882,"Mana nih berita banjir bandang di Papua yg udh menewaskan 60-an orang??? Wajar aja mreka minta pisah dari RI, kita terkesan krg pduli...",2
2883,"Ih gua mah ngasih semangat ke manusia, bukan monyet papua hahahaha V RT @dullatif: pastinya net RT @inethaha: Semangat latihan H-3!!!!!!!!",1
2884,"14.Cornelis memang Kafir (dlm sudut pandang Islam), pertanyaannya: adakah satu ulama selama hampir 10 tahun memimpin yg di USIR Cornelis?",0
2885,"Amin!! RT @sudjiwotedjo Sama dgn Papua, kalau warga Sumatera akan lebih hepi dan makmur jika pisah dr NKRI, lepaskan saja #sikap",0
2886,"Makanya “Khilafah” kere model ISIS cuma pakai pion2 bloon bikin serangan bunuh diri aja.



Kacaunya banyak orang bloon dari Indonesia yang percaya omongan genk Timteng ttg “Khilafah” yang gak jelas.",0
2887,Mau dapat pahala? Ayo Report spam => @voaislam: Dayak Kafir Ndeso! Bernafsu 'Bunuh' Habib Rizieq Padahal Belum Kenal http://dlvr.it/1Bnc5w ,0
2888,"Informasi apa yg sedang dikerjakan pemerintah utk papua, harus sampai pada mereka informasinya, banyak masyarakat papua mendapat info yg tidak berimbang ttg upaya pemerintah membangun papua, namun kini mereka beralih infrastruktur t penting, pkoknya pisah aja, gede kali ya itunya",2
2889,Papua RT @joonglea: tiba2 kangen masa kecil. dulu sering diajak ke hutan. banyak kupu2 sliweran. monyet majang. merak nyebrang tengah jalan.,0
2890,"RT @WENRYap: 5. Skrg para hamba Liberalisme menyatakan klo Papua lebih cocok utk pisah dari NKRI,ya dipisahkan aja. *hehe* cc: @ulil",0
2891," sudah hampir setahun sy menjadi plgn, tp koq channel rohani kristen tdk ada ya? Tolong lah plgn anda bkn cm dr 1 agama saja kan?",2
2892,"Waktu jalanan aman, lu kafir-kafirin keyakinan orang.. pas ada bom meledak lu maki-maki terorisnya.padahal lu sama tuh teroris sama2 Takfiri",2
2893,"Tanya-Jawab Jama'ah Haji Indonesia bersama Habib Rizieq Syihab Soal ""Pilpres 2019"" Usai Nafar Awwal Di Mina, 12 Dzulhijjah 1439H / 24 Agustus 2018.

https://youtu.be/RtHr0_hoNNE 

•",0
2894,"""#MataNajwaDebatJakarta kenyataannya si anis nyaman bgt dgn isu sara kok , kan nguntungin anis , pura2 sok bijak pdhl menikmati isu sara ,""",0
2895,"Relawan FPI yang tergabung dalam Hilal Merah Indonesia (HILMI) yang sudah berada di NTB agar tetap bertahan dan maksimal dalam membantu para korban. Dan untuk seluruh Anggota FPI & HILMI di seluruh Indonesia, agar bersiap diri untuk diberangkatkan kapanpun jika diperlukan.

•pic.twitter.com/ZwCx94NxhD",0
2896,Apakah cocok indonesia dijadikan negara khilafah krn di indonesia sendiri banyak aliran islamnya apakah tidak akan saling bunuh https://twitter.com/SlametMuslim/status/832615108681437184 …,0
2897,"@rezasyam @nuruddinzanki kalau ada ulama yg menyuruh kita melakukan bom bunuh diri utk memberantas kafir, apa anda akan melakukannya jg?",0
2898,"kenapa harus tersinggung dg kata kafir??? saya kafir bagi orang hindu, saya kafir bagi orang kristen dan saudara non muslim kafir bagi kami, apa yg salah dg kata kafir? goblok jangan dipelihara.....
ALLAH jg sering bicara kafir di Quran, mau usir ALLAH jg??? silahkan",2
2899,"Amin!! RT @sudjiwotedjo Sama dgn Papua, kalau warga Sumatera akan lebih hepi dan makmur jika pisah dr NKRI, lepaskan saja #sikap",0
2900,"Kalau Indonesia pakai khilafah, lalu gimana mulainya ya?

Bagaimana menentukan siapa yang jadi khalifah-nya?

Bisa-bisa sejarah khalifah saling bunuh saling bantai pada masa lalu terulang.

Semua mau jadi khalifah, lalu kuat2an pasukan perang. https://twitter.com/Hafidz_AR1924/status/938220728331091968 …",0
2901,"Iya dek, dia kan lumayan putih ya, nah nanti pas udh nyampe papua jadi gosong deh jadi makin ganteng wkwkwkwkwkwk RT @Aqiaaa: Lempar ke pa",2
2902,RT @99Ohhani: Woww dukungan Rakyat Palestina ke Ahok yg dituduhSbg penista Agama ?? mrk Mengelu2kan Ahok !!!Ahok is The Best https://t.co/,0
2903,Dan jnglah kamu menjd seperti org2 (munafik/musyrik) yg berkata :kami mendengar pdhl mrk tdk mendengarkan dan tdk mengamalkannya (QS 8;21),0
2904,"Benarkah Indonesia dibidik dlm target jd negara khilafah, baik secara diplomasi atau bom bunuh diri? #AIMAN @AimanWitjaksono sesaat lagipic.twitter.com/oSlfbkFEcf",0
2905,"Hamas mau dirikan negara Islam di Palestina, ISIS mau khilafah, ribut, trus saling bunuh, apa mereka yg mau ditiru wahai muslim Indonesia?",0
2906,"Berjuang itu penuh fitnah, maka perkokoh hati untuk tak mudah patah, agar tetap istiqomah fiisabilillah..

•pic.twitter.com/0gKD0rIRB1",0
2907,"""RT @AnakBaranusa: Yoi... Yang Jelas Pemenagnya itu hanya satu pasang calon, buka dua apa lagi tiga. 1, 2 dan 3 memiliki Peluang yg sama""",0
2908,"Bismillahirrohmaanirrohiim..



#StopPressFPI :



Ketum FPI KH Ahmad Sobri Lubis Lc : 



""Hasto pendusta ... !!!""



Dia beri ""Keterangan Palsu"" dalam sidang Ust Alfian Tanjung pada hari Rabu 7 Februari 2018 dg menyatakan bhw Habib @RizieqSyihabFPI sebut banyak anak PKI di FPI.",0
2909,"Apakah yg bom bunuh diri kemrin adalah ISLAM!! apa yakn dngan dia menggunakan baju JIHAD, lalu berjenggot adalah ISLAM!!! Ayo brmain LOGIKA",0
2910,"LUCU2AN PILPRES2019, GOBLOK TAPI NYATA"" PASUKAN BERANI MATI "" LAWANNYA DARI NEGARA LAIN ATAU BANGSA SENDIRI. INI CIRI22 MANUSIA BERMENTAL BENCONG, KACUNG, PENGHIANAT. KALAU BERANI UBER TUH OPM DI PAPUA......",2
2911,Yg ga goblok itu jutaan orang kaya disubsidi pake duit negara. Sementara yang di Papua harus beli 50 ribu? Pinter... https://twitter.com/ee121Z4L/status/766427662537531392 …,1
2912,"Masalah Papua ini sama lah kaya Pernikahan..



Kalo emg udah gk work well, disakiti terus2an, lebih gede angkat beban daripada pasangannya dll dll yaemang mending pisah aja..



Peduli setan ama imajinasi kalimat Sakinah, Mawadah Warohmah Harga Mati yg awalnya pernah disepakati ~",2
2913,"""Jangan2 lagi deh @basuki_btp hina islam, anda itu manusia hina dibandingkan agama yang mulia, anda bukan siapa2 & bukan apa2 #IklanAhokJahat""",0
2914,"Habib Rizieq: ""Terserah Pemerintah, Mau Rekonsiliasi atau Revolusi...?!""

°

https://youtu.be/cMADSsrUIjk 

°

https://soundcloud.com/dpp_fpi/hrs-rekonsiliasi-atau-revolusi …

•pic.twitter.com/1Omyv012Pc",0
2915,"Yg dangkal kyOmj0k musti diberi pencerahan
Setiap WNI wajib pegang teguh dan mempertahankan Pancasila sbgai ideologi negara.
Bila m.aku pancasilais, SEJAK SKRG HARUS BERANI menolak klmpok pendukung yg punya tujuan gantikan pancasila dg sistem khilafah. http://www.melekpolitik.com/2018/08/26/terbongkar-ada-nama-abu-jibril-bapak-teroris-al-qaeda-dan-gerindra-dalam-daftar-donatur-demo-2019gantipresiden-di-surabaya/ …",0
2916,"Teroris mengaku merampok bank halal karena bank adalah penyokong negara kafir Indonesia, dan duitnya untuk bikin bom. Teori macam apa itu??",0
2917,Terima kasih banyak buat kinerja keras dari Pak Ahok dan team selama memimpin DKI Jakarta. Tetap semangat selalu Pak. God Bless Bapak & Family.,0
2918,"Papua mrdeka DULU: papua ga dibangun2, ga dianggep indonesia,mau pisah aja | SKR : wah papua dibangun, hamdallah diperhatiin, gabung lgi ah",0
2919,"goblok.. parah,hahahaRT @rainaldiYAIitem: aQ  25/male/papua/28 cm RT @pipitozoa: Hi.. 22/SheMale/Manokwari",1
2920,"(Lagi), Terdakwa Penista Agama maen SARA dalam iklan kampanyenya.

Dan (Lagi), aparat melindunginya dgn meminta Sidang Tuntutannya ditunda!

•pic.twitter.com/bgcmNZLlz3",0
2921,"Jelas itu harus dicegah. Dan dibelakang kalian adalah orang-orang seperti mereka yang akan jumawa. Hey.. Prabowo tidak akan merubah menjadi khilafah. Tapi kelompok mereka jelas akan jumawa dalam begerak jika benar itu terjadi..

Ya jelas.. Harus dilawan!!!",0
2922,18. M. Alif cowo terpintar dikelas..................waktu kelas 4 admin suka manggil dia MKP sama namira alias monyet kutub papua ! ☆,1
2923,operasi naga d krm k papua mn? RT @BenFleming00: swt RT @LlyodSella yee sapa tau ad yg lain.oh ye.lu ga sebut gorila!cupu. RT @BenFleming00,0
2924,"Khilafah Islam/Daulah Islamiyah #ISIS di Indonesia telah 'racuni' murid-2 sekolah seperti ajaran rampok, bunuh dll   http://bit.ly/1sPbkha ",0
2925,"Mengaku peduli dengan Papua tapi malas tau deng perang suku, mace ko sehat kah?



Klo tra tau apa apa lebih baik diam saja sudah, atau datang saja ke Timika supaya bisa lihat langsung bagaimana perang suku



Disitu nanti kita tau, ko hanya nonton ka, atau mau kasi pisah perang https://twitter.com/VeronicaKoman/status/1014140255593566208 …",2
2926,Demi para sahabt bom RT @hellobobom: Sepik nyetRT @OdizzeyDF: Ketiduran nge RT @hellobobom: Kafir--->RT @OdizzeyDF: Saya tidak sholat jum'at,0
2927,"5. Kami menolak akun yg obral kata2 kafir,pengkhianat,bakar,usir,penipu,bangsat seolah kebenaran Tuhan hny miliknya sendiri. #Menolaktirani",0
2928,"#Taurus gak percaya sama kata Ã¢â‚¬Ëœga mungkinÃ¢â‚¬â„¢. Apa yang dia mau, pokoknya dia bakal lakuin apapun sampe terwujud.",0
2929,"FORUM UMAT ISLAM:

""UNDANGAN AKSI SAMPAIKAN ASPIRASI UNTUK TEGAKKAN KONSTITUSI""



21 Februari 2017

Di Gedung DPR/MPR RI

Pukul 08.00 WIB

•pic.twitter.com/z7vVJQoOhW",0
2930,"Ketika bilang wanggai - Papua bukan berarti pisah dgn makna Indonesia. Akhir2 ini masalah papua mncuat, tris diingatkan, itu saja koq.@D3551",0
2931,Shrusnya ente lebih tau sebab ente yg masuk ke gerakan itu. Gue cma pengamat dan dr byk video dan ucapan ucapan para orator disana terselip pesan khilafah ala HTI. Dan ente harus tau bahwa sejarah HTI dimanapun adlh sjrh pemberontakan. Fakta terang benderang gtu ko msh nanya?,2
2932,Itulah Indonesia. Yg dibully org yg bener.Yg salah dan binatang2 seperti nomor tiga dibiarin berkeliaran #matanajwadebatjakarta pak an https://t.co/jYSg6x1A,2
2933,Militer operasi wilayah timur Papua tidak aturan hukum main hakim senaknya etika tidak tau tamatan SMU goblok jadi polisi semua  stop-fbf,1
2934,"Baghdad #Iraq
Main 2car Bom Dhmakey Jis k Ntija main Darjno Shia kafir Murdar, Senkro Shia Lanti Zakhmi,
Allhu Akbar wa lillah Alhamd",0
2935,"Deva ki saking ganteng e, nek ngajak selfie marakke minder. Kalah ayu akutuuu... 

Tugas ndek Papua 10th kok ya ndak gosong blas, tiwas tak saranke nganggo sunscreen macem². Jebul jawabe ""nggak usah macem² ris, sabun nuvo ambek lotion vampir ae"". ",0
2936,"Kata #sikap -> guduk kon sing nggawe RT @sudjiwotedjo: Kalau warga Papua lebih hepi dan makmur jika pisah dari NKRI, lepaskan saja #sikap",0
2937,"Ini juga pak @tifembiring RT @ulil: Mestinya situs2 milik HTI yg menyerukan negara khilafah harus ditutup, kalau pake Pasal 3 UU 36/1999.",0
2938,"Para penebar benci yg suka berseru bunuh, darah kafir halal, thagut dari atas mimbar, tangkap mereka itu. Dari situ bibit radikal tertanam. Bukan rahasia lagi siapa mereka itu, ayo tangkap!",2
2939,Lo mikir mereka bakal rela begitu aja ngelepasin saham? Mereka bakal bikin kacau terus sampai Papua pisah biar mereka bisa sedot sendiri,0
2940,"Jutaan penonton bergemuruh menyoraki Kevin & Gideon. INDO NESIA.INDONESIA.INDO NESAA,.jreng jreng jreng

Tdk ada yg meneriakinya kafir, Cina,Usir Cina. Ganyang Cina

Seharusnya memang begitulah kita bernegara 

Tp, kebanyakan etnis Cina hny dibela saat main Bulutangkis sj, hehehe",2
2941,"Meledakan bom bunuh diri bukan jihad ..

Jihad bukan bunuh diri ..



Jika masyarakat indonesia benar benar menjalankan apa yg tertuang dlm pancasila ... insyaa Allah tak ada yg treak khilafah ..",0
2942,"Dan saya sering dengar ada yg selalu berteriak anti Pancasila,Dan harus diganti dgn Khilafah,bagi saya itu bahaya dan sampai sekarang orang2 nya HTI Menyusup kemana2,dan strategi nya apa,bagi saya  karena itulah Pancasila harus senantiasa di kobarkan...dan difahamkan",2
2943,om kalo memang om belajar agama budha atau hindu yg bener seharusnya ga bgini. Coba belajar yg bener ya sebelum buka mulut,0
2944,"Anda itu betul2 goblok dan buta. Justru dgn adanya jalan utk meratakan keadilan bagi daerah2 yg anda sebutkan itu.apakah sblm @jokowi apkh pedalaman Papua terjangkau ? Sy semakin yakin anfa bkn pemuda Papua,krn anda tdk tau kemajuan Papua....",1
2945,"GELAR AQIQAH CUCU DI TARIM



Acara Aqiqah Sayyid Abu Bakar bin Muhammad Hanif Alattas, Cucu Habib Muhammad Rizieq bin Husein Syihab

•pic.twitter.com/1PjaijZhO7",0
2946,"Hari ini kalian kriminalisasi seorang Kyai yg Istiqomah, Demi Allah.. besok akan lahir Kyai-kyai yg akan mnggelorakan Jihad Fiisabilillah!

•pic.twitter.com/QRqVjODUCN",0
2947,"ya semoga saja tidak terjadi tik RT @KartikaPutria: Weh.. jgnlah --"" RT @irvansptr: gk pndh, tp sudah ada tanda2 papua mau pisah dr NKRI",0
2948,"@VIVAcoid : 1.Emang Pendiri Bangsa ini dulu goblok apa ?, Emang bs apa Pendiri Bangsa ini dlu wkt era kemerdekaan mengklaim sembarang Papua-",1
2949,Alhamdulillah tuntutan jaksa hanya 1 tahun masa percobaan 2 tahun yg artinya sbnrnya jaksa mengakui kalo Ahok itu tak bersalah #FreeAhok,0
2950,"Bagi saya, KH. Hasyim Muzadi adalah Tuan Guru saya, Guru Umat & Guru Bangsa.

Saya mersa kehilangan orang tua yang selalu membimbing saya.

•pic.twitter.com/z9evSF21LC",0
2951,"kelas. RT @WDARSN: non-islam bukan berarti kafir, banyak orang islam yg kafir kok, nge bom sana sini atas nama tuhan dibilang bukan kafir(?)",2
2952,"""Pak ahok, saya mempunyai ibu, ibu saya selalu mendoakan pak ahok setiap waktu dan setiap pagi jam 3 ibu saya sebenarnya kecewa dengan hasil pilkada""",2
2953,RT @jflowrighthere: Perasaan saudara2 kita d Papua itu mungkn bgai istri tua yg tdk prnh diurus lg oleh suaminya. Wajar aja klau mnta pisah.,2
2954,"kucing kampung, kura-kura brazil, monyet abu-abu, beruk sumatra, katak pohon, kadal papua, python jawa, tarantula jawa..semuanya udah -__-""",0
2955,"Saat MCA kegaruk polisi rame2 teriak ""jangan bawa2 muslim!""...lha kalau provokasinya berhasil dan Indonesia menjadi negara khilafah, rame2 teriak ""mereka jihad dijalan Allah!""



Kelakuan seperti inilah yg bikin sesama muslim saling bunuh diberbagai belahan dunia. #IslamPhobia",0
2956,"Mengganti dasar negara dengan khilafah islamiah tentu harus di tentang, namun kita sebagai warga negara beragama islam harus saling mengingatkan, saling menasehati untuk menunaikan nilai ajaran agama, menurut ketentuan agama bukan dari tafsir menurut diri sendiri",0
2957,"Tolong yg pd komen gak nyaman sama perilaku wrang Papua, dah paling bener kelen dukung mereka merdeka aja, biar pisah dari Indo dan ngatur diri mereka sendiri. Ye kan? susye amatan~",0
2958,"Memalukan..., Kalian sehrsnya merasa malu dgn Mama Papua. Selama ini mereka tdk mendptkan keadilan dari Pemerintah. Subsidi BBM dll saat ini sdng dialihkan utk menolong omak omak yg di Papua... Dasar GOBLOK !! Memalukan. 

Kau pikir Prabowo bisa Nurunin harga seenak jidatnya ? ",0
2959,"Teruslah kalian kampanye isu khilafah di indonesia.Beberapa simpul internasional sudah siap biayai jaringan anak muda di 5 kepulauan (sumatera, kalimantan, sulawesi, bali, papua) utk dirikan negara sendiri,pisah dari pulau jawa. dirikan saja negara khalifah - jawa @felixsiauw",2
2960,"Yg justeru lantang berteriak ganyang cina itu :
- Thailand
- Vietnam
- Philipina, dsb
Pertanyaannya :
KENAPA CINA DIBENCI BAHKAN OLEH KAWAN2 SERUMPUN DAN SEAGAMA ???? https://twitter.com/aagym/status/851296225416495104 …",2
2961,saya bukan penduduk jakarta. tapi saya kagum pada sosok ahok dan jarot.allah memang punya rencana lain.selamat pada beliau,0
2962,"Innalillahi. hari ini di Suriah, lebih dr 600 saudara kita dibantai dengan Bom Kimia., oleh rezim Kafir Syiah Nurshairiyah Bassar Al-Assad.",0
2963,"Jadi, jika ada pengurus maupun anggota FPI atau GNPF, atau PA 212 atau Tim Pengacara saya ataupun elemen Gerakan Aksi Bela Islam lainnya yang bergabung dengan mereka, maka kita hormati pilihannya karena itu Hak Konstitusinya. Tapi, jangan lagi ada di Kapal Perjuangan Kami.

•pic.twitter.com/ijLvkuBbZG",0
2964,"Intruksi untuk Laskar FPI dan HILMI, untuk Siaga 1 menghadapi musim penghujan dengan membantu warga yang terkena dampak banjir dan tanah longsor di seluruh daerah di Indonesia.",0
2965,"Baru2 ini saya denger isu ""ganyang cina"" & seinget saya damai itu masih ada&diakui. Atau udah gak ada di kamus kehidupan Anda?",0
2966,"Krik..krik *swra jangkrik""@Abdan_Fillah: @CumiCola : Betul gmn nh fatwa ulama salafy/RI ketika saudara muslimnya di bom Kafir (AS)... Cess""",0
2967,"@memesz sumpah ndes,tenanan iki :( pas ditekak aku cuma berkata ""maaf kaka,saya tidak sengaja"" gek goblok e aku ndadak pake logat papua :D",1
2968,"25.Agama Hindu turun ke bumi, mk HINDU lah agama yg paling bnar utk mnuntun prilaku manusia SAAT ITU, agama ini sbg koreksi agama sblumnya.",0
